[2024-11-21 15:59:11] info: 	z2m: Logging to console, file (filename: log.log)
[2024-11-21 16:00:31] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":null,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x32d004602bd5b370', payload ''
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0x32d004602bd5b370/switch/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/FMS201/set","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"name":null,"object_id":"fms201","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_switch_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/device/rename', payload '{"data":{"from":"0x32d004602bd5b370","homeassistant_rename":false,"to":"FMS201"},"status":"ok","transaction":"yfamu-5"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/countdown/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"name":"Countdown","object_id":"fms201_countdown","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_countdown_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ value_json.countdown }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/number/0x32d004602bd5b370/countdown/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/FMS201/set/countdown","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"max":43200,"min":0,"name":"Countdown","object_id":"fms201_countdown","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","step":1,"unique_id":"0x32d004602bd5b370_countdown_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ value_json.countdown }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/power_outage_memory/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:power-settings","name":"Power outage memory","object_id":"fms201_power_outage_memory","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_power_outage_memory_zigbee2mqtt","value_template":"{{ value_json.power_outage_memory }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x32d004602bd5b370/power_outage_memory/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/FMS201/set/power_outage_memory","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":true,"entity_category":"config","icon":"mdi:power-settings","name":"Power outage memory","object_id":"fms201_power_outage_memory","options":["on","off","restore"],"origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_power_outage_memory_zigbee2mqtt","value_template":"{{ value_json.power_outage_memory }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/indicator_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"name":"Indicator mode","object_id":"fms201_indicator_mode","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_indicator_mode_zigbee2mqtt","value_template":"{{ value_json.indicator_mode }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x32d004602bd5b370/indicator_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/FMS201/set/indicator_mode","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":true,"name":"Indicator mode","object_id":"fms201_indicator_mode","options":["off","off/on","on/off","on"],"origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_indicator_mode_zigbee2mqtt","value_template":"{{ value_json.indicator_mode }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/power/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"power","enabled_by_default":true,"entity_category":"diagnostic","object_id":"fms201_power","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_power_zigbee2mqtt","unit_of_measurement":"W","value_template":"{{ value_json.power }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/current/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"current","enabled_by_default":false,"entity_category":"diagnostic","object_id":"fms201_current","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_current_zigbee2mqtt","unit_of_measurement":"A","value_template":"{{ value_json.current }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/voltage/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"voltage","enabled_by_default":false,"entity_category":"diagnostic","object_id":"fms201_voltage","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_voltage_zigbee2mqtt","unit_of_measurement":"V","value_template":"{{ value_json.voltage }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/energy/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"energy","enabled_by_default":true,"object_id":"fms201_energy","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"total_increasing","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_energy_zigbee2mqtt","unit_of_measurement":"kWh","value_template":"{{ value_json.energy }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/lock/0x32d004602bd5b370/child_lock/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/FMS201/set/child_lock","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"name":"Child lock","object_id":"fms201_child_lock","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_lock":"LOCK","payload_unlock":"UNLOCK","state_locked":"LOCK","state_topic":"zigbee2mqtt/FMS201","state_unlocked":"UNLOCK","unique_id":"0x32d004602bd5b370_child_lock_zigbee2mqtt","value_template":"{{ value_json.child_lock }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"fms201_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x32d004602bd5b370/update_state/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:update","name":"Update state","object_id":"fms201_update_state","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_update_state_zigbee2mqtt","value_template":"{{ value_json['update']['state'] }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x32d004602bd5b370/update_available/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"update","enabled_by_default":false,"entity_category":"diagnostic","name":null,"object_id":"fms201_update_available","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_update_available_zigbee2mqtt","value_template":"{{ value_json['update']['state'] == \"available\" }}"}'
[2024-11-21 16:00:38] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/update/0x32d004602bd5b370/update/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/bridge/request/device/ota_update/update","device":{"identifiers":["zigbee2mqtt_0x32d004602bd5b370"],"manufacturer":"Elivco","model":"Smart plug (with power monitoring) (LSPA9)","name":"FMS201","sw_version":"0122052017","via_device":"zigbee2mqtt_bridge_0x00124b002f8b4661"},"device_class":"firmware","entity_category":"config","entity_picture":"https://github.com/Koenkk/zigbee2mqtt/raw/master/images/logo.png","json_attributes_template":"{\"in_progress\": {{ iif(value_json['update']['state'] == 'updating', 'true', 'false') }} }","json_attributes_topic":"zigbee2mqtt/FMS201","latest_version_template":"{{ value_json['update']['latest_version'] }}","latest_version_topic":"zigbee2mqtt/FMS201","name":null,"object_id":"fms201","origin":{"name":"Zigbee2MQTT","sw":"1.41.0","url":"https://www.zigbee2mqtt.io"},"payload_install":"{\"id\": \"0x32d004602bd5b370\"}","state_topic":"zigbee2mqtt/FMS201","unique_id":"0x32d004602bd5b370_update_zigbee2mqtt","value_template":"{{ value_json['update']['installed_version'] }}"}'
[2024-11-21 16:02:31] info: 	z2m: Starting network scan (includeRoutes 'false')
[2024-11-21 16:02:33] info: 	z2m: Network scan finished
[2024-11-21 16:02:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/networkmap', payload '{"data":{"routes":false,"type":"raw","value":{"links":[{"depth":1,"linkquality":124,"lqi":124,"relationship":1,"routes":[],"source":{"ieeeAddr":"0x32d004602bd5b370","networkAddress":9675},"sourceIeeeAddr":"0x32d004602bd5b370","sourceNwkAddr":9675,"target":{"ieeeAddr":"0x00124b002f8b4661","networkAddress":0},"targetIeeeAddr":"0x00124b002f8b4661"},{"depth":0,"linkquality":160,"lqi":160,"relationship":0,"routes":[],"source":{"ieeeAddr":"0x00124b002f8b4661","networkAddress":0},"sourceIeeeAddr":"0x00124b002f8b4661","sourceNwkAddr":0,"target":{"ieeeAddr":"0x32d004602bd5b370","networkAddress":9675},"targetIeeeAddr":"0x32d004602bd5b370"}],"nodes":[{"failed":[],"friendlyName":"Coordinator","ieeeAddr":"0x00124b002f8b4661","networkAddress":0,"type":"Coordinator"},{"definition":{"description":"Smart plug (with power monitoring)","model":"LSPA9","supports":"switch (state), countdown, power_outage_memory, indicator_mode, power, current, voltage, energy, lock (state), linkquality","vendor":"Elivco"},"failed":[],"friendlyName":"FMS201","ieeeAddr":"0x32d004602bd5b370","lastSeen":1732201223072,"manufacturerName":"_TZ3000_okaz9tjs","modelID":"TS011F","networkAddress":9675,"type":"Router"}]}},"status":"ok","transaction":"yfamu-6"}'
[2024-11-21 16:02:41] info: 	z2m: Zigbee: disabling joining new devices.
[2024-11-21 16:02:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":false},"status":"ok","transaction":"yfamu-7"}'
[2024-11-21 16:05:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:06:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":131,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:10:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":123,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:12:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:15:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:17:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:17:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":123,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:18:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:18:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:20:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:20:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:20:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:23:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":123,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:25:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":123,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:29:31] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:30:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":123,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":227}'
[2024-11-21 16:33:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:35:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":109,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:35:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":112,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:37:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:37:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":127,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:40:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":138,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:40:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":138,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:40:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":138,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:41:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:42:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:45:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":138,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:47:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":134,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
[2024-11-21 16:47:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/FMS201', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":0,"indicator_mode":"off/on","linkquality":138,"power":0,"power_outage_memory":"restore","state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":229}'
